wk_code,wk_naam,jaar,lbm,afw,fys,onv,soc,vrz,won
WK028908,Nude,2002,3.72273891510845,-0.37952593603523505,NA,NA,NA,NA,NA
WK028908,Nude,2008,3.8174120929585396,-0.284852758185146,NA,NA,NA,NA,NA
WK028908,Nude,2012,3.825139823808711,-0.27712502733497385,NA,NA,NA,NA,NA
WK028908,Nude,2014,3.856409745934773,-0.24585510520891224,-0.042706750954848154,-0.006388781225755632,-0.03900832092202104,-0.009470723762801074,-0.14828052834348662
WK028908,Nude,2016,3.9107199863035764,-0.19154486484010838,NA,NA,NA,NA,NA
WK028908,Nude,2018,3.9314553340410927,-0.17080951710259226,-0.04262991043719768,0.02156014227733996,-0.04339303316846506,-0.01244527478929169,-0.09390144098497812
WK028908,Nude,2020,3.9850893417912756,-0.11717550935240932,-0.040254850537054056,0.02061417089155159,-0.041363976752164154,0.0020787756034224094,-0.058249628558165394
WK028908,Nude,2022,3.9819066910556566,-0.12035816008802847,-0.03653283410404427,0.01918699124214313,-0.041702194621449314,0.016243343208765616,-0.07755346581344384
WK028909,Centrum,2002,3.9867150843225576,-0.11554976682112796,NA,NA,NA,NA,NA
WK028909,Centrum,2008,4.057995625226059,-0.04426922591762546,NA,NA,NA,NA,NA
WK028909,Centrum,2012,4.062028501179991,-0.04023634996369447,NA,NA,NA,NA,NA
WK028909,Centrum,2014,4.070275707969392,-0.03198914317429254,0.023956768270004956,-0.058308065859309276,-0.008742292263751695,0.053366420788213555,-0.04226197410945037
WK028909,Centrum,2016,4.0589552588755495,-0.043309592268135126,NA,NA,NA,NA,NA
WK028909,Centrum,2018,4.115862884050691,0.013598032907005668,0.004821815944649877,-0.03177096867300516,-0.010934983759552196,0.05391950441903565,-0.002437335024122795
WK028909,Centrum,2020,4.157064360117701,0.0547995089740154,0.016602730923993895,-0.026304437675611737,-0.011688564361448994,0.07219624281147163,0.003993537275610353
WK028909,Centrum,2022,4.142843292831325,0.040578441687639875,0.008703363739122963,-0.036122969348111045,-0.01385363114161928,0.08105220978194264,7.994686563043103e-4
WK028910,Veluvia-Hamelakkers,2002,4.212021190827192,0.10975633968350704,NA,NA,NA,NA,NA
WK028910,Veluvia-Hamelakkers,2008,4.269186741574178,0.16692189043049344,NA,NA,NA,NA,NA
WK028910,Veluvia-Hamelakkers,2012,4.263448216741821,0.16118336559813629,NA,NA,NA,NA,NA
WK028910,Veluvia-Hamelakkers,2014,4.275339512969833,0.17307466182614775,0.009711282532727484,0.08824353393735859,0.04225567740299035,0.009668322702117383,0.02319584525095371
WK028910,Veluvia-Hamelakkers,2016,4.295176155299769,0.19291130415608343,NA,NA,NA,NA,NA
WK028910,Veluvia-Hamelakkers,2018,4.304860670198736,0.20259581905505142,0.005512925628262498,0.11311990236501589,0.04026402740156557,0.013914099362212962,0.02978486429799424
WK028910,Veluvia-Hamelakkers,2020,4.305324470089762,0.20305961894607766,0.009999896376224176,0.09420745457752358,0.03885254433982475,0.02359671136653583,0.03640301228596905
WK028910,Veluvia-Hamelakkers,2022,4.311322305299637,0.20905745415595162,0.010397454696111901,0.0962400702780276,0.03417119658481448,0.03280164727926923,0.035447085317728146
WK028911,Wageningen-Hoog,2002,4.375021894565637,0.2727570434219515,NA,NA,NA,NA,NA
WK028911,Wageningen-Hoog,2008,4.402100602655632,0.299835751511947,NA,NA,NA,NA,NA
WK028911,Wageningen-Hoog,2012,4.4279760774566785,0.32571122631299304,NA,NA,NA,NA,NA
WK028911,Wageningen-Hoog,2014,4.442293380604689,0.34002852946100415,0.0667333956220796,0.1417451669611402,0.11319607569948857,-0.05619250104892524,0.07454639222722075
WK028911,Wageningen-Hoog,2016,4.4374664182549495,0.33520156711126403,NA,NA,NA,NA,NA
WK028911,Wageningen-Hoog,2018,4.4412419277124355,0.33897707656875065,0.06077041333945054,0.14292425532525407,0.11591761193314584,-0.057581268483158705,0.07694606445405859
WK028911,Wageningen-Hoog,2020,4.435949218994865,0.33368436785117933,0.06519795584594132,0.13744381906080055,0.10774026167782548,-0.05211457221799092,0.07541690348460266
WK028911,Wageningen-Hoog,2022,4.425973662605587,0.3237088114619029,0.06992613327585155,0.12171705041052167,0.1006304400021353,-0.04269556336537383,0.07413075113876791
WK028912,Buitengebied,2002,4.198613289687164,0.09634843854347878,NA,NA,NA,NA,NA
WK028912,Buitengebied,2008,4.23519994285982,0.1329350917161347,NA,NA,NA,NA,NA
WK028912,Buitengebied,2012,4.073429359915039,-0.028835491228646832,NA,NA,NA,NA,NA
WK028912,Buitengebied,2014,4.074036412412415,-0.028228438731270553,0.024122194078302718,0.09832774800495112,0.07867832285580187,-0.05260780408021686,-0.17674889959010964
WK028912,Buitengebied,2016,4.085773754483621,-0.016491096660063723,NA,NA,NA,NA,NA
WK028912,Buitengebied,2018,4.120207300492805,0.017942449349119066,0.025636295876174504,0.09575935859263235,0.09856768018080124,-0.05492282412618524,-0.14709806117430407
WK028912,Buitengebied,2020,4.052538683007729,-0.04972616813595674,0.028369064365915225,0.08956087368514329,0.08333219650969009,-0.04802256856160113,-0.2029657341351044
WK028912,Buitengebied,2022,4.055125120101933,-0.04713973104175175,0.024557325623116008,0.07539606089799403,0.07686105111267605,-0.0388324851274996,-0.1851216835480386
WK029300,Wijk 00,2002,3.965960076900373,-0.13630477424331222,NA,NA,NA,NA,NA
WK029300,Wijk 00,2008,4.005124535535071,-0.09714031560861487,NA,NA,NA,NA,NA
WK029300,Wijk 00,2012,4.032901344876264,-0.06936350626742127,NA,NA,NA,NA,NA
WK029300,Wijk 00,2014,4.063846392890427,-0.03841845825325879,-0.00887361006292287,0.005637031043496876,0.0023714848349602265,-0.03866545962128253,0.0011120955524892083
WK029300,Wijk 00,2016,4.088499048656406,-0.01376580248727977,NA,NA,NA,NA,NA
WK029300,Wijk 00,2018,4.0681178430015095,-0.034147008142175576,-0.007585453475131339,0.018858763658706177,-1.3445180485711838e-4,-0.045221406106263816,-6.446041462975934e-5
WK029300,Wijk 00,2020,4.089824242069294,-0.012440609074391517,-0.002895359848837966,0.018549031421235738,-0.004874182506860717,-0.036415275868708935,0.013195177728780106
WK029300,Wijk 00,2022,4.083738905030259,-0.018525946113426034,-0.01604695608523009,0.025159364519276108,0.003431033427043181,-0.045817535775941054,0.014748147801425538
WK029400,Wijk 00 Stad,2002,4.06710505827788,-0.03515979286580466,NA,NA,NA,NA,NA
WK029400,Wijk 00 Stad,2008,4.081042804381997,-0.021222046761688842,NA,NA,NA,NA,NA
WK029400,Wijk 00 Stad,2012,4.087023768276432,-0.01524108286725323,NA,NA,NA,NA,NA
WK029400,Wijk 00 Stad,2014,4.077812810001325,-0.024452041142360062,0.0023831148478265876,0.02317361259575728,0.023484220277405116,-0.09586176430439258,0.02236877544104326
WK029400,Wijk 00 Stad,2016,4.0872327228408265,-0.015032128302858569,NA,NA,NA,NA,NA
WK029400,Wijk 00 Stad,2018,4.101417903233096,-8.469479105892228e-4,0.003061453261298781,0.036185816224710676,0.025492680052149316,-0.08608615471254379,0.020499257263795503
WK029400,Wijk 00 Stad,2020,4.1199372097807325,0.017672358637047206,0.011436890104230456,0.04328929397396508,0.028756144144024817,-0.07810670417394777,0.012296734588774363
WK029400,Wijk 00 Stad,2022,4.101157193617286,-0.0011076575263984144,0.012756071904349365,0.03214854218683656,0.02174353793322246,-0.07873400668165867,0.010978197130851585
WK029401,Wijk 01 Land,2002,4.334619299893169,0.23235444874948355,NA,NA,NA,NA,NA
WK029401,Wijk 01 Land,2008,4.285451432894118,0.1831865817504325,NA,NA,NA,NA,NA
WK029401,Wijk 01 Land,2012,4.304849289562596,0.20258443841891088,NA,NA,NA,NA,NA
WK029401,Wijk 01 Land,2014,4.297073547985724,0.19480869684203836,0.01097546948337155,0.11248565258175958,0.12871573207003925,-0.21945204437179675,0.16208388707866445
WK029401,Wijk 01 Land,2016,4.29762738304726,0.19536253190357472,NA,NA,NA,NA,NA
WK029401,Wijk 01 Land,2018,4.325289473596262,0.22302462245257687,0.024764064536590146,0.12192673320862946,0.13325060070560923,-0.21632223628017974,0.15940546028192748
WK029401,Wijk 01 Land,2020,4.324349570588745,0.22208471944505973,0.018046277254287008,0.13458477405440963,0.13225958591981912,-0.21395806321365496,0.15115214543019864
WK029401,Wijk 01 Land,2022,4.288696077968104,0.18643122682441868,0.024773260973036233,0.1236910494739567,0.12062874074426373,-0.21281073920951235,0.1301489148426741
WK029600,Wijk 00 Wijchen buitengebied,2002,4.194997366662602,0.09273251551891698,NA,NA,NA,NA,NA
WK029600,Wijk 00 Wijchen buitengebied,2008,4.1699215987015394,0.06765674755785482,NA,NA,NA,NA,NA
WK029600,Wijk 00 Wijchen buitengebied,2012,4.214620563519724,0.11235571237603957,NA,NA,NA,NA,NA
WK029600,Wijk 00 Wijchen buitengebied,2014,4.2165149014620615,0.11425005031837596,-0.07561598001862382,0.1157623882875772,0.10850501408335946,-0.11950069604206975,0.08509932400813268
WK029600,Wijk 00 Wijchen buitengebied,2016,4.237639033431263,0.13537418228757706,NA,NA,NA,NA,NA
WK029600,Wijk 00 Wijchen buitengebied,2018,4.242940166621638,0.1406753154779529,-0.050321936238725766,0.10775654234781373,0.10462971339288528,-0.10595427087307754,0.08456526684905691
WK029600,Wijk 00 Wijchen buitengebied,2020,4.240946924465406,0.13868207332172086,-0.06918855656855384,0.1193239384842847,0.10242374549689787,-0.10299407214212854,0.0891170180512203
WK029600,Wijk 00 Wijchen buitengebied,2022,4.240746320808667,0.13848146966498193,-0.06518969454674496,0.10655217288676946,0.10204768315077417,-0.10435301590606694,0.09942432408024998
WK029601,Wijk 01 Wijchen kern,2002,4.035551094669108,-0.06671375647457745,NA,NA,NA,NA,NA
WK029601,Wijk 01 Wijchen kern,2008,4.06217551879806,-0.04008933234562461,NA,NA,NA,NA,NA
WK029601,Wijk 01 Wijchen kern,2012,4.085226082518372,-0.017038768625312867,NA,NA,NA,NA,NA
WK029601,Wijk 01 Wijchen kern,2014,4.067621833079546,-0.034643018064139906,-0.014386216467954753,0.02435635189307984,0.018102676250692524,-0.06814323356618425,0.005427403826226452
WK029601,Wijk 01 Wijchen kern,2016,4.0874054457533,-0.014859405390385907,NA,NA,NA,NA,NA
WK029601,Wijk 01 Wijchen kern,2018,4.11651011361578,0.014245262472094122,-0.010285265636612003,0.04816230346901173,0.01595878440733971,-0.05188756807310959,0.012297008305464013
WK029601,Wijk 01 Wijchen kern,2020,4.147481176479623,0.04521632533593722,-0.005711085067009014,0.056069815577832034,0.020910997882606665,-0.03964963624520896,0.01359623318771621
WK029601,Wijk 01 Wijchen kern,2022,4.1462079038051325,0.04394305266144767,7.469474606140672e-5,0.04861465133510916,0.01947170856717533,-0.0437602254846393,0.019542223497740794
WK029602,Wijk 02 Balgoij,2002,4.135471772921024,0.033206921777338985,NA,NA,NA,NA,NA
WK029602,Wijk 02 Balgoij,2008,4.146013665057138,0.043748813913452894,NA,NA,NA,NA,NA
WK029602,Wijk 02 Balgoij,2012,4.16186254321403,0.05959769207034515,NA,NA,NA,NA,NA
WK029602,Wijk 02 Balgoij,2014,4.194402187280805,0.09213733613712012,-0.03537017506493045,0.09376589538750954,0.11557998074587628,-0.15623267539963334,0.07439431046829771
WK029602,Wijk 02 Balgoij,2016,4.20720893248151,0.10494408133782562,NA,NA,NA,NA,NA
WK029602,Wijk 02 Balgoij,2018,4.236040189343875,0.1337753382001902,-0.022570116834187245,0.12050197495298343,0.10937981009734661,-0.14500355378967839,0.07146722377372558
WK029602,Wijk 02 Balgoij,2020,4.246092206241722,0.14382735509803693,-0.02605001434558314,0.13221788940967077,0.10426463459397868,-0.13910260258344131,0.07249744802341163
WK029602,Wijk 02 Balgoij,2022,4.22792258446457,0.12565773332088437,-0.02075787307586986,0.1157796629037837,0.09788305938702825,-0.14441295519223796,0.07716583929818
WK029603,Wijk 03 Batenburg,2002,4.054156500578046,-0.048108350565638794,NA,NA,NA,NA,NA
WK029603,Wijk 03 Batenburg,2008,4.13439442255971,0.03212957141602458,NA,NA,NA,NA,NA
WK029603,Wijk 03 Batenburg,2012,4.184986147520028,0.0827212963763423,NA,NA,NA,NA,NA
WK029603,Wijk 03 Batenburg,2014,4.136451351826399,0.03418650068271398,-0.011499121993421986,0.10793091777735868,0.07808874047376328,-0.2040129057176653,0.06367887014267919
WK029603,Wijk 03 Batenburg,2016,4.176216655944322,0.07395180480063646,NA,NA,NA,NA,NA
WK029603,Wijk 03 Batenburg,2018,4.140612141941893,0.03834729079820818,-0.0051517293746107615,0.10143501349577168,0.08032749226201924,-0.2055537477874187,0.06729026220244645
WK029603,Wijk 03 Batenburg,2020,4.176896673252659,0.07463182210897383,-0.005657904968511155,0.12963826653893162,0.08422938099286455,-0.19984330179925075,0.06626538134493927
WK029603,Wijk 03 Batenburg,2022,4.159232123209884,0.05696727206619905,-0.0019209980295399757,0.09992548343860803,0.07955178029040501,-0.2026826721933433,0.082093678560069
WK029604,Wijk 04 Bergharen,2002,4.162173938302422,0.05990908715873629,NA,NA,NA,NA,NA
WK029604,Wijk 04 Bergharen,2008,4.158208960186848,0.055944109043163145,NA,NA,NA,NA,NA
WK029604,Wijk 04 Bergharen,2012,4.176588709165052,0.07432385802136653,NA,NA,NA,NA,NA
WK029604,Wijk 04 Bergharen,2014,4.155311502264455,0.05304665112076967,-0.01497722139754172,0.08871065235007553,0.07650742068759792,-0.15161199633668881,0.054417795817326385
WK029604,Wijk 04 Bergharen,2016,4.195928468709045,0.09366361756535996,NA,NA,NA,NA,NA
WK029604,Wijk 04 Bergharen,2018,4.194583277253871,0.09231842611018544,-0.0045186076034230945,0.1097193767681224,0.07879652034771896,-0.14962769411759763,0.05794883071536445
WK029604,Wijk 04 Bergharen,2020,4.2278754315074805,0.12561058036379527,-0.0073710589961402135,0.12692126894559153,0.07997621748997502,-0.13827342360408282,0.06435757652845152
WK029604,Wijk 04 Bergharen,2022,4.191204375018613,0.08893952387492791,-0.011041770279287265,0.1256141478825371,0.07736699630733097,-0.16761204348799635,0.06461219345234308
WK029605,Wijk 05 Hernen,2002,4.082840023609048,-0.01942482753463726,NA,NA,NA,NA,NA
WK029605,Wijk 05 Hernen,2008,4.136766373406776,0.034501522263090514,NA,NA,NA,NA,NA
WK029605,Wijk 05 Hernen,2012,4.173465730925413,0.07120087978172791,NA,NA,NA,NA,NA
WK029605,Wijk 05 Hernen,2014,4.164788497448421,0.06252364630473582,-0.03378514433777223,0.11051058645025436,0.08103961893376427,-0.15904865067542592,0.06380723593391514
WK029605,Wijk 05 Hernen,2016,4.147337340719418,0.045072489575732774,NA,NA,NA,NA,NA
WK029605,Wijk 05 Hernen,2018,4.187320524766686,0.08505567362300076,-0.018955590270231894,0.11026964595469352,0.08587761943534308,-0.15384504438878707,0.06170904289198269
WK029605,Wijk 05 Hernen,2020,4.202227620627647,0.09996276948396174,-0.022001903142892933,0.12172679557113533,0.08431581236737984,-0.1479882476280382,0.0639103123163774
WK029605,Wijk 05 Hernen,2022,4.1888061347142305,0.08654128357054548,-0.01793639522649926,0.11416776741675017,0.07682854986118454,-0.1542698322135379,0.06775119373264762
WK029606,Wijk 06 Leur,2002,4.340552948021847,0.23828809687816188,NA,NA,NA,NA,NA
WK029606,Wijk 06 Leur,2008,4.2403165822792,0.13805173113551497,NA,NA,NA,NA,NA
WK029606,Wijk 06 Leur,2012,4.311852549899473,0.2095876987557874,NA,NA,NA,NA,NA
WK029606,Wijk 06 Leur,2014,4.294275783088321,0.19201093194463598,-0.04421446950220374,0.1189543687568774,0.1130850208790717,-0.13600385512502697,0.14018986693591745
WK029606,Wijk 06 Leur,2016,4.304964532593367,0.20269968144968128,NA,NA,NA,NA,NA
WK029606,Wijk 06 Leur,2018,4.33705333626168,0.23478848511799488,-0.028467796754780637,0.13952160202005198,0.11168890656437033,-0.1307327555621743,0.1427785288505273
WK029606,Wijk 06 Leur,2020,4.338187987593311,0.2359231364496257,-0.038745932658174664,0.14000013817064766,0.11924288667348885,-0.12532932195975183,0.1407553662234153
WK029606,Wijk 06 Leur,2022,4.3474394320063325,0.24517458086264726,-0.033337488383421564,0.14564497322982395,0.12017865450142136,-0.1334258792961591,0.14611432081098233
WK029607,Wijk 07 Niftrik,2002,4.0991179776588496,-0.0031468734848354497,NA,NA,NA,NA,NA
WK029607,Wijk 07 Niftrik,2008,4.149558899052818,0.047294047909133,NA,NA,NA,NA,NA
WK029607,Wijk 07 Niftrik,2012,4.1433604930070596,0.04109564186337433,NA,NA,NA,NA,NA
WK029607,Wijk 07 Niftrik,2014,4.122583757476401,0.020318906332715592,-0.06099306568238564,0.07743614430368083,0.07389810128412344,-0.13768407925049378,0.06766180567779043
WK029607,Wijk 07 Niftrik,2016,4.142507900583897,0.04024304944021273,NA,NA,NA,NA,NA
WK029607,Wijk 07 Niftrik,2018,4.174351259440555,0.07208640829687009,-0.05639193950002541,0.10457388025395677,0.08328741032159698,-0.13127903925800627,0.07189609647934783
WK029607,Wijk 07 Niftrik,2020,4.170973807708635,0.0687089565649498,-0.061358809228835756,0.12205829787604276,0.08138591008006932,-0.1450956644012349,0.07171922223890811
WK029607,Wijk 07 Niftrik,2022,4.174674411415669,0.07240956027198359,-0.05423819956799581,0.11449051928582854,0.08331316451149945,-0.14803949796820703,0.07688357401085809
WK029608,Wijk 08 Alverna,2002,4.141058749540928,0.03879389839724308,NA,NA,NA,NA,NA
WK029608,Wijk 08 Alverna,2008,4.178023928190687,0.07575907704700086,NA,NA,NA,NA,NA
WK029608,Wijk 08 Alverna,2012,4.205206585212864,0.10294173406917916,NA,NA,NA,NA,NA
WK029608,Wijk 08 Alverna,2014,4.197913165179581,0.09564831403589578,-0.0020367551400341764,0.06747668345901578,0.06937099346407392,-0.05949229718569481,0.02032968943853477
WK029608,Wijk 08 Alverna,2016,4.224842251877451,0.12257740073376597,NA,NA,NA,NA,NA
WK029608,Wijk 08 Alverna,2018,4.224291538616792,0.12202668747310677,-0.0019903904912301684,0.07343959425268581,0.06670170892858043,-0.04643108381055874,0.03030685859362915
WK029608,Wijk 08 Alverna,2020,4.237826726427778,0.13556187528409244,0.002160126486496307,0.07164073862787664,0.06381002120406772,-0.03546749050328711,0.03341847946893855
WK029608,Wijk 08 Alverna,2022,4.262489457635103,0.1602246064914174,0.009516685804222203,0.08844677670135863,0.06342528866075273,-0.03833787552835705,0.03717373085344065
WK029700,Wijk 00 Zaltbommel,2002,4.023295652937981,-0.0789691982057044,NA,NA,NA,NA,NA
WK029700,Wijk 00 Zaltbommel,2008,4.032590126963592,-0.06967472418009273,NA,NA,NA,NA,NA
WK029700,Wijk 00 Zaltbommel,2012,4.012210153796889,-0.09005469734679683,NA,NA,NA,NA,NA
WK029700,Wijk 00 Zaltbommel,2014,4.0407110733647515,-0.06155377777893349,-0.018120114922031187,-0.03462372588998539,0.002259047830338228,-0.016062917300615327,0.004993932503359914
WK029700,Wijk 00 Zaltbommel,2016,4.022164663406198,-0.08010018773748814,NA,NA,NA,NA,NA
WK029700,Wijk 00 Zaltbommel,2018,4.052078607189531,-0.05018624395415422,-0.020189077837955934,0.004199227580364174,0.0037409150396026897,-0.05249391142328725,0.014556602687121849
WK029700,Wijk 00 Zaltbommel,2020,4.07516526347476,-0.027099587668924546,-0.019360530853249694,-1.5631588155221593e-4,0.005242143369805535,-0.03084469760078676,0.018019813296858308
WK029700,Wijk 00 Zaltbommel,2022,4.097767281945279,-0.004497569198405886,-0.014404589568423656,0.0030733293076249764,3.2708426215356123e-4,-0.015900500189077373,0.022407106989316375
WK029701,Wijk 01 Brakel,2002,4.0549686726104,-0.04729617853328519,NA,NA,NA,NA,NA
WK029701,Wijk 01 Brakel,2008,4.068169984972968,-0.03409486617071666,NA,NA,NA,NA,NA
WK029701,Wijk 01 Brakel,2012,4.087479334149304,-0.014785516994381156,NA,NA,NA,NA,NA
WK029701,Wijk 01 Brakel,2014,4.061348028156007,-0.04091682298767837,-0.01830460883862163,0.07076307734851718,0.0619605669054834,-0.19127432691577728,0.03593846851271969
WK029701,Wijk 01 Brakel,2016,4.0682703229546435,-0.03399452818904157,NA,NA,NA,NA,NA
WK029701,Wijk 01 Brakel,2018,4.07099049438292,-0.03127435676076595,-0.014298768397740401,0.07532322979624852,0.05527455798076112,-0.18621470499501475,0.03864132885497925
WK029701,Wijk 01 Brakel,2020,4.05009525714063,-0.05216959400305493,-0.015565238813177623,0.0665317136448354,0.04513561427447103,-0.1826058922842647,0.03433420917508069
WK029701,Wijk 01 Brakel,2022,4.056770659927069,-0.045494191216616686,-0.00813531735241906,0.06298726562906103,0.045067829805767734,-0.1869117297333364,0.0414977604343097
WK029702,Wijk 02 Kerkwijk,2002,4.1541609395675145,0.05189608842382906,NA,NA,NA,NA,NA
WK029702,Wijk 02 Kerkwijk,2008,4.149589977414071,0.047325126270386424,NA,NA,NA,NA,NA
WK029702,Wijk 02 Kerkwijk,2012,4.160906902710288,0.05864205156660226,NA,NA,NA,NA,NA
WK029702,Wijk 02 Kerkwijk,2014,4.169618110852798,0.0673532597091131,-0.019231693046058918,0.07016985797330735,0.07970496910968392,-0.12375610946264626,0.06046623513482674
WK029702,Wijk 02 Kerkwijk,2016,4.149165080689734,0.046900229546048916,NA,NA,NA,NA,NA
WK029702,Wijk 02 Kerkwijk,2018,4.153792898410076,0.05152804726639091,-0.0172013694819989,0.07551729106241713,0.06483013136418471,-0.13234552912641107,0.06072752344819872
WK029702,Wijk 02 Kerkwijk,2020,4.138094376432237,0.03582952528855196,-0.021228629799902105,0.06874157080559805,0.06438663560035768,-0.12952466952597202,0.05345461820847014
WK029702,Wijk 02 Kerkwijk,2022,4.142787122262658,0.04052227111897327,-0.01833665255277928,0.06372098459350108,0.06233896832188861,-0.1259772940928604,0.05877626484922302
WK029703,Wijk 03 Nederhemert,2002,4.08596996584681,-0.016294885296875273,NA,NA,NA,NA,NA
WK029703,Wijk 03 Nederhemert,2008,4.086582635939709,-0.015682215203975586,NA,NA,NA,NA,NA
WK029703,Wijk 03 Nederhemert,2012,4.103019986200427,7.551350567415845e-4,NA,NA,NA,NA,NA
WK029703,Wijk 03 Nederhemert,2014,4.156178044633608,0.05391319348992172,0.0036530355690320895,0.0962258454219017,0.08358743739888835,-0.16652109755592842,0.03696797265602777
WK029703,Wijk 03 Nederhemert,2016,4.155695071363181,0.05343022021949568,NA,NA,NA,NA,NA
WK029703,Wijk 03 Nederhemert,2018,4.12727363757561,0.025008786431924588,-0.015316348036117849,0.10118009465488924,0.07267402020278473,-0.1695774162971035,0.03604843590747166
WK029703,Wijk 03 Nederhemert,2020,4.073089493035038,-0.029175358108647107,-0.017593047115883706,0.07882052386703094,0.062432843519279316,-0.16608802293882402,0.013252344559750091
WK029703,Wijk 03 Nederhemert,2022,4.088421459133953,-0.013843392009731705,-0.014266946504388207,0.07725623966640605,0.0606575136183487,-0.16682216553705065,0.029331966746952123
WK029900,Zevenaar,2002,3.9892935005515624,-0.1129713505921227,NA,NA,NA,NA,NA
WK029900,Zevenaar,2008,4.024460737315531,-0.07780411382815398,NA,NA,NA,NA,NA
WK029900,Zevenaar,2012,4.0548940185368325,-0.047370832606853076,NA,NA,NA,NA,NA
WK029900,Zevenaar,2014,4.096176275826039,-0.006088575317646025,-0.01180758703807987,0.044027148755714896,0.013465709287861826,-0.04356459721736688,-0.008209249105776277
WK029900,Zevenaar,2016,4.101879780442516,-3.850707011692926e-4,NA,NA,NA,NA,NA
WK029900,Zevenaar,2018,4.097164404872976,-0.005100446270709083,-0.010545010478246034,0.04119691507401635,0.019078549596234624,-0.04836952698468464,-0.0064613734780296595
WK029900,Zevenaar,2020,4.134921872116906,0.03265702097322159,-0.0059012766369734605,0.050164199248239186,0.016975791196266778,-0.030202276872110776,0.0016205840377995812
WK029900,Zevenaar,2022,4.150530637514761,0.0482657863710751,-0.004892258342512834,0.05848533044163786,0.014547451458554031,-0.030151508440695588,0.010276771254091368
WK029901,Babberich,2002,4.092442931878507,-0.009821919265178393,NA,NA,NA,NA,NA
WK029901,Babberich,2008,4.067925494174736,-0.03433935696894934,NA,NA,NA,NA,NA
WK029901,Babberich,2012,4.101437108465687,-8.277426779985384e-4,NA,NA,NA,NA,NA
WK029901,Babberich,2014,4.109127806341143,0.006862955197457679,-0.03454902996616392,0.07926785643411223,0.052425221919605525,-0.13906255711998697,0.04878146392989056
WK029901,Babberich,2016,4.12929538115638,0.027030530012694544,NA,NA,NA,NA,NA
WK029901,Babberich,2018,4.122434086171079,0.020169235027394622,-0.012863003074962341,0.0667153374401709,0.05480966056478415,-0.13623410209758807,0.04774134219498972
WK029901,Babberich,2020,4.183762619342027,0.08149776819834191,-0.006790685850262066,0.0990308622455543,0.05883539931919802,-0.11804654632295003,0.04846873880680146
WK029901,Babberich,2022,4.163065051394082,0.06080020025039759,-0.0021740124757445817,0.08234446503925003,0.05470285991961401,-0.12032900225095138,0.04625589001822922
WK029902,Angerlo,2002,4.050593147847802,-0.05167170329588315,NA,NA,NA,NA,NA
WK029902,Angerlo,2008,4.082143178133435,-0.0201216730102499,NA,NA,NA,NA,NA
WK029902,Angerlo,2012,4.10225779068451,-7.06045917565253e-6,NA,NA,NA,NA,NA
WK029902,Angerlo,2014,4.15516059954719,0.052895748403504694,-0.01563752503035196,0.11818041773773116,0.07553607028588148,-0.18604081795696856,0.06085760336721221
WK029902,Angerlo,2016,4.156447198290336,0.054182347146650614,NA,NA,NA,NA,NA
WK029902,Angerlo,2018,4.168315507713731,0.0660506565700461,-0.008275608658397172,0.11313641102551919,0.07150481823564658,-0.16851668782888915,0.05820172379616634
WK029902,Angerlo,2020,4.15822084958002,0.05595599843633514,-0.007863005004579968,0.10358978693097749,0.06485274615411764,-0.160710884708638,0.056087355064457695
WK029902,Angerlo,2022,4.158416584223845,0.05615173308016011,-0.014835468161121263,0.10654779848005626,0.058521362808261757,-0.157838264453216,0.0637563044061791
WK029903,Giesbeek,2002,4.06690768372106,-0.0353571674226256,NA,NA,NA,NA,NA
WK029903,Giesbeek,2008,4.065733247466659,-0.03653160367702623,NA,NA,NA,NA,NA
WK029903,Giesbeek,2012,4.067826663779306,-0.03443818736437863,NA,NA,NA,NA,NA
WK029903,Giesbeek,2014,4.130435525456641,0.028170674312955765,0.016628839750961875,0.0954874448238495,0.05371635295215465,-0.15386960097008648,0.01620763775607592
WK029903,Giesbeek,2016,4.097157874956491,-0.0051069761871935055,NA,NA,NA,NA,NA
WK029903,Giesbeek,2018,4.138452483779229,0.03618763263554421,0.02393415866838327,0.08876496059465958,0.05348201108113922,-0.15242339463336818,0.022429896924730033
WK029903,Giesbeek,2020,4.1666842876796455,0.06441943653596022,0.026023368095056232,0.10303391107319775,0.04338987167812389,-0.1378344339621398,0.029806719651721866
WK029903,Giesbeek,2022,4.144862191397108,0.04259734025342265,0.026626160665741756,0.09392088618999327,0.03973867069701692,-0.14990163771629336,0.03221326041696377
WK029904,Lathum,2002,4.088823616848141,-0.01344123429554427,NA,NA,NA,NA,NA
WK029904,Lathum,2008,4.086363627665243,-0.015901223478442437,NA,NA,NA,NA,NA
WK029904,Lathum,2012,4.107906012397611,0.005641161253925141,NA,NA,NA,NA,NA
WK029904,Lathum,2014,4.152801356941795,0.05053650579811058,-0.03202684039697797,0.09475908751215222,0.090656657378141825,-0.1650167190070464,0.06216432031184053
WK029904,Lathum,2016,4.15636981129023,0.05410496014654507,NA,NA,NA,NA,NA
WK029904,Lathum,2018,4.153573382629906,0.05130853148622065,-0.027276703548062744,0.09068929217041945,0.08359973230471954,-0.16225057169237794,0.06654678225152205
WK029904,Lathum,2020,4.175513665456582,0.07324881431289665,-0.026564574207590348,0.10805003794590974,0.08314767981328636,-0.1568907888366872,0.06550645959797777
